	Node degree	Node betweenness	Node stress	Node eigenvector centrality scores	Node closeness	Clustering coefficient
OTU_205	92	723.874682082491	20643	0.391291059022354	0.00121212121212121	0.528189202102246
OTU_204	81	161.716326411963	9698	0.353661328553228	0.00118764845605701	0.629012345679012
OTU_203	70	148.896163353586	10377	0.104532237594154	0.00110253583241455	0.758178053830228
OTU_202	116	294.453679307445	21930	0.865043216227438	0.00121506682867558	0.562368815592204
OTU_201	43	97.4845110509205	6914	0.124074489045082	0.00109170305676856	0.706533776301218
OTU_20	196	7370.0668888064	213748	0.982421980099923	0.00146198830409357	0.265410779696494
OTU_196	57	8.86504134716743	1145	0.555217291508771	0.00111358574610245	0.93609022556391
OTU_193	38	430.042348236593	13728	0.148737140040338	0.00108813928182807	0.660028449502134
OTU_192	75	259.285311922722	15880	0.113607306781833	0.00113378684807256	0.700900900900901
OTU_191	85	695.587240368721	30369	0.131129497912183	0.00116686114352392	0.573949579831933
OTU_1904	3	0	0	0.00689903271940513	0.000846740050804403	1
OTU_189	27	0.277855573551937	37	0.273827885808978	0.00093984962406015	0.988603988603989
OTU_186	104	149.012882947482	14028	0.82418843602088	0.00118063754427391	0.647871545929798
OTU_185	84	155.030968818476	6938	0.345841317546432	0.00112233445566779	0.592656339644291
OTU_182	95	455.946153129922	21755	0.384137320025013	0.00120627261761158	0.497200447928331
OTU_181	126	410.625994541304	32702	0.914542282515869	0.00123456790123457	0.515428571428571
OTU_180	30	218.37887441679	10953	0.109387005514784	0.00113765642775882	0.466666666666667
OTU_179	29	1.77642333395054	58	0.30083039399179	0.00105485232067511	0.938423645320197
OTU_178	17	0.536513400214125	32	0.022205466606784	0.00089126559714795	0.970588235294118
OTU_177	6	0	0	0.0692191763394104	0.000916590284142988	1
OTU_176	74	75.4702108729648	4978	0.329321250653575	0.00112233445566779	0.700481303221029
OTU_175	26	0.414353656590912	60	0.278099487758499	0.00106723585912487	0.987692307692308
OTU_174	76	76.3900412110753	4396	0.336291949134915	0.00112612612612613	0.675438596491228
OTU_173	83	191.706300313684	9490	0.356360273371477	0.00115074798619102	0.595650896267999
OTU_172	13	2.93485405626341	181	0.0794847345965551	0.00106157112526539	0.846153846153846
OTU_171	99	592.318616864447	41771	0.529395573809018	0.00125786163522013	0.484436198721913
OTU_17	21	6.6396656943973	304	0.0299149516823972	0.000907441016333938	0.866666666666667
OTU_1692	6	0	0	0.0103281922555745	0.000834724540901503	1
OTU_169	1	0	0	0.00891393359453258	0.000857632933104631	0
OTU_167	112	229.930871334403	20934	0.876359878926486	0.00121359223300971	0.604890604890605
OTU_166	101	192.544914188217	15935	0.824745088208588	0.00120336943441637	0.665940594059406
OTU_163	75	395.335638091609	16688	0.11115482151802	0.00116822429906542	0.691891891891892
OTU_162	67	18.1571838380284	1933	0.625357563209008	0.00108813928182807	0.886928991406603
OTU_160	25	1.26398986255543	55	0.0295392326622139	0.000873362445414847	0.936666666666667
OTU_159	62	8.14529304320531	526	0.0774237320557968	0.000959692898272553	0.884188260179799
OTU_158	59	24.0226575320776	1602	0.271003176909907	0.00106157112526539	0.835768556399766
OTU_157	33	0.154438609652413	5	0.164258611548291	0.000982318271119843	0.990530303030303
OTU_156	63	65.1008468197751	4020	0.0842603457973694	0.00104384133611691	0.820276497695853
OTU_1557	15	0	0	0.021336930194904	0.000880281690140845	1
OTU_154	41	124.772105704751	5001	0.0854165279696351	0.0010752688172043	0.684146341463415
OTU_1514	31	0.0922990063233966	4	0.0446588514985265	0.000912408759124088	0.991397849462366
OTU_1510	2	0	0	0.00209319305653105	0.000732600732600733	1
OTU_151	110	212.132359271555	18515	0.850192229434184	0.00119760479041916	0.605004170141785
OTU_148	20	156.781182554053	4821	0.0558149480481306	0.00105042016806723	0.468421052631579
OTU_147	100	1025.38878481076	44197	0.487024273785284	0.00118623962040332	0.478181818181818
OTU_145	73	753.114130149768	32654	0.545001394155283	0.00111607142857143	0.611111111111111
OTU_144	119	280.738253687329	21752	0.877037049204376	0.00120481927710843	0.545648767981769
OTU_143	88	879.931272104087	34769	0.133907664432697	0.00121359223300971	0.547805642633229
OTU_141	124	425.599437901458	30697	0.905787681946681	0.00123152709359606	0.52268554943614
OTU_140	74	117.254346979601	6702	0.304039989424663	0.00112994350282486	0.668271010736764
OTU_14	77	2864.8861953525	45390	0.135239946575263	0.00119760479041916	0.380724538619275
OTU_138	126	4093.10712487286	130541	0.341359101411955	0.00130718954248366	0.339301587301587
OTU_137	12	56.3486027221693	1697	0.0434266236915633	0.00106837606837607	0.560606060606061
OTU_136	97	2744.84707605755	90927	0.386259415954285	0.00127877237851662	0.372852233676976
OTU_135	45	70.6570851459504	5647	0.26931688893407	0.00115606936416185	0.664646464646465
OTU_134	48	31.8273319345535	1108	0.0649708416704744	0.000944287063267233	0.714539007092199
OTU_132	72	20.1509016090982	2062	0.631988057444156	0.00108932461873638	0.848982785602504
OTU_13	103	3211.81600828116	70518	0.154178130090293	0.00122249388753056	0.415762421473444
OTU_126	78	496.52043329422	29601	0.138861043262133	0.00114155251141553	0.65034965034965
OTU_125	37	1.51966874130585	113	0.383466408453389	0.00109529025191676	0.945945945945946
OTU_1246	2	0	0	0.00569038436847412	0.000851788756388416	1
OTU_123	65	41.6945637242939	1149	0.0773844810008118	0.000962463907603465	0.795192307692308
OTU_1223	5	0	0	0.0059437607089636	0.000825763831544178	1
OTU_122	134	1016.26482549007	49775	0.913636858470005	0.00131578947368421	0.446190102120974
OTU_119	61	722.752505663088	29097	0.191751835172553	0.00111982082866741	0.516939890710382
OTU_118	4	0	0	0.0064815844791438	0.000852514919011083	1
OTU_1175	1	0	0	0.00411113516281562	0.000837520938023451	0
OTU_115	144	1710.19411660338	56465	0.949969183387095	0.00130208333333333	0.43521756021756
OTU_113	158	2666.72675712897	98531	0.971413713126727	0.00138888888888889	0.363541078771265
OTU_112	93	1467.45601202717	59292	0.208043302794585	0.00122399020807834	0.50140252454418
OTU_1110	1	0	0	0.00185683384251247	0.000801924619085806	0
OTU_1109	34	10.8889766384819	461	0.0479291129968187	0.000931966449207828	0.959001782531194
OTU_110	74	883.152972876554	51509	0.43357316543657	0.00113507377979569	0.496482784154017
OTU_11	55	8.5492082604453	1191	0.53854016942884	0.00107758620689655	0.921885521885522
OTU_1095	5	0	0	0.011417532952827	0.000887311446317657	1
OTU_109	22	5.45662459834244	279	0.0407265457370331	0.000931098696461825	0.874458874458874
OTU_107	30	294.393805043849	10825	0.0789906442323542	0.000984251968503937	0.48735632183908
OTU_106	85	291.334971446488	15544	0.371657934248741	0.00118623962040332	0.58375350140056
OTU_1059	4	0	0	0.00858179142310478	0.000849617672047579	1
OTU_1053	47	1.44218020661756	107	0.0649142444823498	0.000946073793755913	0.963922294172063
OTU_103	151	1844.70495525409	80913	1	0.0013531799729364	0.404150110375276
OTU_102	150	1802.0072995248	70537	0.888730393969352	0.00125944584382872	0.383982102908277
OTU_1014	1	0	0	0.00250555539304323	0.000802568218298555	0
OTU_101	72	1156.16849707485	29466	0.117071490754399	0.00113250283125708	0.57433489827856
OTU_1006	15	0	0	0.0227253086662749	0.000848896434634975	1
OTU_1005	3	0	0	0.027941808571818	0.000916590284142988	1
OTU_10	1	0	0	0.00185683384251247	0.000801924619085806	0
